dataset,week,model,protocol,reference_protocol,metric,delta,ci_low,ci_high,n_clusters
oulab,14,base_rf_gini,static_full,cutoff_valid,ece,-0.020757393329491097,-0.032408249036189635,-0.012768367827311085,22
oulab,14,stack_7_full,activity_conditioned,cutoff_valid,auc,0.03188698360206188,0.026073065802022885,0.03776200378372124,22
oulab,14,stack_7_full,activity_conditioned,cutoff_valid,pr_auc_risk,0.06200516264733935,0.051262042770254,0.0740875245457099,22
oulab,14,stack_7_full,activity_conditioned,cutoff_valid,brier,-0.015806380147234567,-0.019201339411603104,-0.012150086824925337,22
oulab,14,stack_7_full,activity_conditioned,cutoff_valid,ece,-0.0021957383396961254,-0.00523396139916068,0.0003535371469227747,22
oulab,14,stack_7_full,activity_to_cutoff_valid,cutoff_valid,auc,0.0001444270408729187,-0.00022051111471788342,0.000525598360719487,22
oulab,14,stack_7_full,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0005956601516209359,0.00025189974519825573,0.000988220729072345,22
oulab,14,stack_7_full,activity_to_cutoff_valid,cutoff_valid,brier,-0.00019863162700700654,-0.00043840786688116725,2.5361980251610318e-05,22
oulab,14,stack_7_full,activity_to_cutoff_valid,cutoff_valid,ece,-0.0017372041981774545,-0.005097479520658668,0.0017599636817583388,22
oulab,14,stack_7_full,cutoff_valid_to_activity,cutoff_valid,auc,0.03161250967794227,0.025963882514705678,0.03732619593891122,22
oulab,14,stack_7_full,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06158565169283936,0.05087508921866437,0.07358360456130827,22
oulab,14,stack_7_full,cutoff_valid_to_activity,cutoff_valid,brier,-0.015371673207658212,-0.018685658124092657,-0.01183557574414933,22
oulab,14,stack_7_full,cutoff_valid_to_activity,cutoff_valid,ece,0.0025465996728901846,-0.00046530247024951274,0.0037712793009671104,22
oulab,14,stack_7_full,static_full,cutoff_valid,auc,0.04853981650195782,0.042049305715318924,0.05580099910312555,22
oulab,14,stack_7_full,static_full,cutoff_valid,pr_auc_risk,0.08677518543054774,0.07399228350357524,0.10222573318347868,22
oulab,14,stack_7_full,static_full,cutoff_valid,brier,-0.02732079412959733,-0.03072978078789768,-0.023688313298723992,22
oulab,14,stack_7_full,static_full,cutoff_valid,ece,-0.0026057133208435748,-0.006110768937475277,0.00046929312731794543,22
oulab,14,temporal_hgb,activity_conditioned,cutoff_valid,auc,0.03406597382771237,0.028260697802162872,0.039950050635951244,22
oulab,14,temporal_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.06619288573952542,0.055431958408258056,0.07843874495522228,22
oulab,14,temporal_hgb,activity_conditioned,cutoff_valid,brier,-0.01610265000644645,-0.019357438141946796,-0.012438573793298265,22
oulab,14,temporal_hgb,activity_conditioned,cutoff_valid,ece,-0.0020582105156999406,-0.0038311317953373908,0.0003008950364335951,22
oulab,14,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,auc,2.5068705857611562e-05,-0.0004567445484498944,0.0004799883415657897,22
oulab,14,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0006893400118559434,-0.00015055764849291052,0.0014411124629522178,22
oulab,14,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,brier,-0.00015920452710038724,-0.000614615418312784,0.0003649298011627623,22
oulab,14,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,ece,-0.0020874385306559676,-0.005235045493813746,0.003287821901985292,22
oulab,14,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.03379982780434143,0.027875314371017132,0.03978978496571352,22
oulab,14,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.065689053866829,0.05463711289171534,0.07807543608974418,22
oulab,14,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.015518740583368704,-0.018885103045409333,-0.01187851184286035,22
oulab,14,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,ece,0.004486452074914717,0.0007832349169333799,0.006751647856713823,22
oulab,14,temporal_hgb,static_full,cutoff_valid,auc,0.05205302842839021,0.04537269612816121,0.059729356202074355,22
oulab,14,temporal_hgb,static_full,cutoff_valid,pr_auc_risk,0.0924893995994307,0.07972973459006433,0.10817449824851798,22
oulab,14,temporal_hgb,static_full,cutoff_valid,brier,-0.02799552401553375,-0.03133402295038156,-0.024410402419491523,22
oulab,14,temporal_hgb,static_full,cutoff_valid,ece,-0.0018541489236679753,-0.0045365987197065255,0.0008717835707222027,22
oulab,16,base_lr_profile,activity_conditioned,cutoff_valid,auc,-0.013182479909999545,-0.020253123956108433,-0.006370953917640621,22
oulab,16,base_lr_profile,activity_conditioned,cutoff_valid,pr_auc_risk,0.04571200439907941,0.019085061558098786,0.07040860855376059,22
oulab,16,base_lr_profile,activity_conditioned,cutoff_valid,brier,0.01740970712265344,0.013281428404487972,0.021319252326411117,22
oulab,16,base_lr_profile,activity_conditioned,cutoff_valid,ece,0.0029323809519503415,-0.005189855099675152,0.014585957712963504,22
oulab,16,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,auc,-0.02065347518499605,-0.028743202641879788,-0.013804324873838513,22
oulab,16,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.05083883589394522,-0.0639225867380299,-0.039150266777494835,22
oulab,16,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,brier,0.014281868517617702,0.009308622886930233,0.01884360308188278,22
oulab,16,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,ece,0.08145254381839619,0.03495395097162783,0.0893466891424971,22
oulab,16,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,auc,-0.02153109606257786,-0.028217550473692968,-0.014671478090464988,22
oulab,16,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.038367758829730314,0.012863549212885652,0.06163387978679257,22
oulab,16,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,brier,0.028458217755763043,0.023642337974978698,0.03375121149132069,22
oulab,16,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,ece,0.09378055730013075,0.04433589047396813,0.10976133679198347,22
oulab,16,base_lr_profile,static_full,cutoff_valid,auc,0.05680063136029401,0.046536374437061635,0.06770427092269068,22
oulab,16,base_lr_profile,static_full,cutoff_valid,pr_auc_risk,0.20391081181815263,0.18035272327100463,0.2274446645977435,22
oulab,16,base_lr_profile,static_full,cutoff_valid,brier,-0.006502719818450409,-0.01108123434285254,-0.0015048549650153674,22
oulab,16,base_lr_profile,static_full,cutoff_valid,ece,0.0022761076572129025,-0.0062407246510609825,0.011424418971078393,22
oulab,16,base_rf_gini,activity_conditioned,cutoff_valid,auc,0.03596094248225379,0.030434177912648318,0.04146002892702973,22
oulab,16,base_rf_gini,activity_conditioned,cutoff_valid,pr_auc_risk,0.07105077122507542,0.06099393926717937,0.08207892920287677,22
oulab,16,base_rf_gini,activity_conditioned,cutoff_valid,brier,-0.018704204622608592,-0.022016404527429707,-0.015155735109385282,22
oulab,16,base_rf_gini,activity_conditioned,cutoff_valid,ece,-0.01460184032526013,-0.02158592277925571,-0.008982331146870812,22
oulab,16,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,auc,5.0514228038145426e-05,-0.0003226135374598899,0.0004160324703603113,22
oulab,16,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0007182421050603294,4.3982232386527434e-05,0.0013352708078705228,22
oulab,16,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,brier,-0.0016149201433280913,-0.002275987451123164,-0.0010524823644730544,22
oulab,16,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,ece,-0.013340334048827576,-0.018360758833590594,-0.007909547042579703,22
oulab,16,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,auc,0.03547019123522055,0.030141184525509606,0.0407294858840136,22
oulab,16,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07034574727017406,0.06026221636846258,0.08121191298853221,22
oulab,16,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,brier,-0.017127767747621966,-0.020615282644242474,-0.013293926332043635,22
oulab,16,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,ece,-0.004856411596634531,-0.00808264632078764,-0.0020911324464017926,22
oulab,16,base_rf_gini,static_full,cutoff_valid,auc,0.05205377000822353,0.046521596823430725,0.05794423464058202,22
oulab,16,base_rf_gini,static_full,cutoff_valid,pr_auc_risk,0.09500613313158934,0.0830645804111193,0.10851948762559775,22
oulab,16,base_rf_gini,static_full,cutoff_valid,brier,-0.029944737410957836,-0.032975486615821635,-0.026729739724065144,22
oulab,16,base_rf_gini,static_full,cutoff_valid,ece,-0.019103056836412436,-0.028096910572486,-0.01379398456109478,22
oulab,16,stack_7_full,activity_conditioned,cutoff_valid,auc,0.03272701512451559,0.02739957660941559,0.038078880689333,22
oulab,16,stack_7_full,activity_conditioned,cutoff_valid,pr_auc_risk,0.06404659968343007,0.05410533178667258,0.07498733848992974,22
oulab,16,stack_7_full,activity_conditioned,cutoff_valid,brier,-0.016750553688514663,-0.020506827846784453,-0.012794314659938575,22
oulab,16,stack_7_full,activity_conditioned,cutoff_valid,ece,-0.000618965898734428,-0.004153290999775777,0.0004540879589828126,22
oulab,16,stack_7_full,activity_to_cutoff_valid,cutoff_valid,auc,-6.735230405063852e-06,-0.00042691385049178074,0.0004217994280733411,22
oulab,16,stack_7_full,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0003005464514453937,-0.000387330435239408,0.0010539073637345492,22
oulab,16,stack_7_full,activity_to_cutoff_valid,cutoff_valid,brier,-6.695855554941788e-05,-0.0003171684889028293,0.00015426681629940377,22
oulab,16,stack_7_full,activity_to_cutoff_valid,cutoff_valid,ece,-0.0004837227326965725,-0.005033632317563986,0.0024586464807441364,22
oulab,16,stack_7_full,cutoff_valid_to_activity,cutoff_valid,auc,0.032506035622981044,0.027236707824158313,0.03778054841428677,22
oulab,16,stack_7_full,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06379259178457997,0.05409876259751106,0.07467166635947271,22
oulab,16,stack_7_full,cutoff_valid_to_activity,cutoff_valid,brier,-0.016343256813005663,-0.019921241633357057,-0.012498264892082863,22
oulab,16,stack_7_full,cutoff_valid_to_activity,cutoff_valid,ece,0.0036971509529436716,-0.00037647123604947106,0.004799817054486802,22
oulab,16,stack_7_full,static_full,cutoff_valid,auc,0.04735704715177136,0.041994005935572544,0.05323460479310071,22
oulab,16,stack_7_full,static_full,cutoff_valid,pr_auc_risk,0.0857916793257274,0.07469762153034698,0.0982097218678001,22
oulab,16,stack_7_full,static_full,cutoff_valid,brier,-0.027539044924518058,-0.03093620216252953,-0.023800957771483156,22
oulab,16,stack_7_full,static_full,cutoff_valid,ece,-0.0006792169099323845,-0.004855173726846974,0.0002939084542162268,22
oulab,16,temporal_hgb,activity_conditioned,cutoff_valid,auc,0.03549776929000226,0.029935859148564465,0.04122680299749895,22
oulab,16,temporal_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.0691328969592373,0.058862202308097494,0.08039318500249981,22
oulab,16,temporal_hgb,activity_conditioned,cutoff_valid,brier,-0.017296454099025846,-0.021027140428265194,-0.013310049789162273,22
oulab,16,temporal_hgb,activity_conditioned,cutoff_valid,ece,-0.0030420702985570185,-0.005080093402407698,0.0009584992909523301,22
oulab,16,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,auc,0.00017859245794338285,-0.00033422116672936485,0.0006730761568014941,22
oulab,16,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0006891373465525152,-0.00025628755064279753,0.001690298703724685,22
oulab,16,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,brier,-0.00026010230922041133,-0.0006592537467533376,0.00020584018985022248,22
oulab,16,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,ece,-0.002501204630016827,-0.007054044469658956,0.0032503483597774514,22
oulab,16,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.035091526321918476,0.029792156164706974,0.04042251492838435,22
oulab,16,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06863585811071493,0.05873818648362903,0.07974604673942381,22
oulab,16,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.01647240679251781,-0.019913748212504852,-0.012690784627425289,22
oulab,16,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,ece,0.004955749952619557,-0.00018372130929781875,0.006915345026072049,22
oulab,16,temporal_hgb,static_full,cutoff_valid,auc,0.051347572993897805,0.045652505870016444,0.057533491435276224,22
oulab,16,temporal_hgb,static_full,cutoff_valid,pr_auc_risk,0.0920363566775978,0.08044731114425233,0.10528685876127852,22
oulab,16,temporal_hgb,static_full,cutoff_valid,brier,-0.02841889993879132,-0.03180928564843166,-0.02464892192535601,22
oulab,16,temporal_hgb,static_full,cutoff_valid,ece,-0.0033862246603407857,-0.006167520747041426,-8.94562488873782e-05,22
