dataset,week,model,protocol,reference_protocol,budget,n_candidates,n_reference,n_flagged,n_actionable_candidates,n_actionable_flagged,n_invalid_flagged,precision,actionable_precision,precision_among_actionable,wasted_budget_rate,recall_protocol,coverage_adjusted_recall,candidate_coverage
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,0.01,29244,26075,260,25637,76,184,0.9961538461538462,0.28846153846153844,0.9868421052631579,0.7076923076923077,0.01867878263378047,0.007014590347923681,0.98320230105465
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.9961538461538462,0.9961538461538462,0.9961538461538462,0.0,0.024223718668163113,0.024223718668163113,1.0
oulab,10,temporal_hgb,cutoff_valid,cutoff_valid,0.01,26075,26075,260,26075,260,0,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.0,0.023943135054246164,0.023943135054246164,1.0
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.01,29244,26075,260,25637,78,182,0.9961538461538462,0.29615384615384616,0.9871794871794872,0.7,0.01867878263378047,0.00720164609053498,0.98320230105465
oulab,10,temporal_hgb,static_full,cutoff_valid,0.01,32593,26075,260,26075,32,228,0.9807692307692307,0.10384615384615385,0.84375,0.8769230769230769,0.014818688981868899,0.0025252525252525255,1.0
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,0.05,29244,26075,1302,25637,439,863,0.9961597542242704,0.3333333333333333,0.9886104783599089,0.662826420890937,0.0935381508726381,0.040591096146651705,0.98320230105465
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.9900153609831029,0.9900153609831029,0.9900153609831029,0.0,0.12055742611298167,0.12055742611298167,1.0
oulab,10,temporal_hgb,cutoff_valid,cutoff_valid,0.05,26075,26075,1302,26075,1302,0,0.989247311827957,0.989247311827957,0.989247311827957,0.0,0.12046389824167603,0.12046389824167603,1.0
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.05,29244,26075,1302,25637,453,849,0.9946236559139785,0.3425499231950845,0.9845474613686535,0.652073732718894,0.09339391316890235,0.04171343060231949,0.98320230105465
oulab,10,temporal_hgb,static_full,cutoff_valid,0.05,32593,26075,1302,26075,183,1119,0.9946236559139785,0.13517665130568357,0.9617486338797814,0.8594470046082949,0.0752556950255695,0.01646090534979424,1.0
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,0.1,29244,26075,2609,25637,1000,1609,0.9915676504407819,0.37485626676887696,0.978,0.6167113836719049,0.18657146978220107,0.0914702581369248,0.98320230105465
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.9773859716366424,0.9773859716366424,0.9773859716366424,0.0,0.23849607182940516,0.23849607182940516,1.0
oulab,10,temporal_hgb,cutoff_valid,cutoff_valid,0.1,26075,26075,2609,26075,2609,0,0.9773859716366424,0.9773859716366424,0.9773859716366424,0.0,0.23849607182940516,0.23849607182940516,1.0
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.1,29244,26075,2609,25637,1030,1579,0.9915676504407819,0.38635492525871984,0.9786407766990292,0.605212725182062,0.18657146978220107,0.09427609427609428,0.98320230105465
oulab,10,temporal_hgb,static_full,cutoff_valid,0.1,32593,26075,2609,26075,417,2192,0.9946339593714066,0.15446531238022232,0.9664268585131894,0.8401686469911843,0.15080195258019527,0.03769173213617658,1.0
oulab,10,temporal_hgb,activity_conditioned,cutoff_valid,0.2,29244,26075,5216,25637,2445,2771,0.9603144171779141,0.4290644171779141,0.9153374233128835,0.53125,0.3612433290062022,0.20931537598204264,0.98320230105465
oulab,10,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.8876533742331288,0.8876533742331288,0.8876533742331288,0.0,0.4330340441451553,0.4330340441451553,1.0
oulab,10,temporal_hgb,cutoff_valid,cutoff_valid,0.2,26075,26075,5216,26075,5216,0,0.8882285276073619,0.8882285276073619,0.8882285276073619,0.0,0.4333146277590722,0.4333146277590722,1.0
oulab,10,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.2,29244,26075,5216,25637,2452,2764,0.9616564417177914,0.4317484662576687,0.9184339314845025,0.5299079754601227,0.36174816096927737,0.21062476618032175,0.98320230105465
oulab,10,temporal_hgb,static_full,cutoff_valid,0.2,32593,26075,5216,26075,1262,3954,0.9867714723926381,0.22871932515337423,0.945324881141046,0.7580521472392638,0.29910506741050674,0.11157875046763936,1.0
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,0.01,29246,25729,258,25300,189,69,0.7868217054263565,0.5232558139534884,0.7142857142857143,0.26744186046511625,0.01463907117617365,0.01304978250362494,0.983326207781103
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.7093023255813954,0.7093023255813954,0.7093023255813954,0.0,0.017689705171580472,0.017689705171580472,1.0
oulab,12,base_lr_profile,cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.9612403100775194,0.9612403100775194,0.9612403100775194,0.0,0.023972933784436927,0.023972933784436927,1.0
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.01,29246,25729,258,25300,218,40,0.7868217054263565,0.6317829457364341,0.7477064220183486,0.15503875968992248,0.01463907117617365,0.015756404059932335,0.983326207781103
oulab,12,base_lr_profile,static_full,cutoff_valid,0.01,32593,25729,258,25729,43,215,0.9961240310077519,0.16279069767441862,0.9767441860465116,0.8333333333333334,0.0149349139934914,0.004059932334461092,1.0
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,0.05,29246,25729,1287,25300,989,298,0.7125097125097125,0.48174048174048173,0.6268958543983822,0.23154623154623155,0.06612821807168097,0.059932334461092314,0.983326207781103
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.634032634032634,0.634032634032634,0.634032634032634,0.0,0.07887868535524407,0.07887868535524407,1.0
oulab,12,base_lr_profile,cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.7614607614607615,0.7614607614607615,0.7614607614607615,0.0,0.09473175447075882,0.09473175447075882,1.0
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.05,29246,25729,1287,25300,1061,226,0.703962703962704,0.5291375291375291,0.6418473138548539,0.17560217560217561,0.06533496790942525,0.06582890285161914,0.983326207781103
oulab,12,base_lr_profile,static_full,cutoff_valid,0.05,32593,25729,1287,25729,221,1066,0.9883449883449883,0.16006216006216006,0.9321266968325792,0.8282828282828283,0.07391910739191074,0.019913001449975834,1.0
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,0.1,29246,25729,2572,25300,2028,544,0.6846811819595645,0.4735614307931571,0.6005917159763313,0.2115085536547434,0.12699213961202857,0.11773803769937168,0.983326207781103
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.5979782270606532,0.5979782270606532,0.5979782270606532,0.0,0.1486708554857419,0.1486708554857419,1.0
oulab,12,base_lr_profile,cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.6741835147744946,0.6741835147744946,0.6741835147744946,0.0,0.16761720637989366,0.16761720637989366,1.0
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.1,29246,25729,2572,25300,2150,422,0.6679626749611197,0.5042768273716952,0.6032558139534884,0.1640746500777605,0.12389125261411986,0.12537457709038183,0.983326207781103
oulab,12,base_lr_profile,static_full,cutoff_valid,0.1,32593,25729,2572,25729,486,2086,0.9723950233281493,0.161353032659409,0.8539094650205762,0.8110419906687403,0.1453393770339377,0.04011599806669889,1.0
oulab,12,base_lr_profile,activity_conditioned,cutoff_valid,0.2,29246,25729,5147,25300,4133,1014,0.6413444725082572,0.444530794637653,0.5535930316961045,0.19700796580532348,0.23804716232782866,0.2211696471725471,0.983326207781103
oulab,12,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.5587721002525743,0.5587721002525743,0.5587721002525743,0.0,0.27800869985500243,0.27800869985500243,1.0
oulab,12,base_lr_profile,cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.5972411113269865,0.5972411113269865,0.5972411113269865,0.0,0.297148380860319,0.297148380860319,1.0
oulab,12,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.2,29246,25729,5147,25300,4273,874,0.638818729356907,0.4692053623469983,0.5651766908495203,0.16980765494462793,0.23710968486334463,0.23344610923151282,0.983326207781103
oulab,12,base_lr_profile,static_full,cutoff_valid,0.2,32593,25729,5147,25729,1947,3200,0.8737128424324849,0.2521857392655916,0.6666666666666666,0.6217213911016126,0.26133193863319387,0.12547124214596422,1.0
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,0.01,29246,25729,258,25300,71,187,0.9961240310077519,0.2713178294573643,0.9859154929577465,0.7248062015503876,0.018533208336338067,0.006766553890768487,0.983326207781103
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.9961240310077519,0.9961240310077519,0.9961240310077519,0.0,0.024842919284678588,0.024842919284678588,1.0
oulab,12,base_rf_gini,cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.9961240310077519,0.9961240310077519,0.9961240310077519,0.0,0.024842919284678588,0.024842919284678588,1.0
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.01,29246,25729,258,25300,85,173,1.0,0.32945736434108525,1.0,0.6705426356589147,0.018605321987452225,0.008216529724504592,0.983326207781103
oulab,12,base_rf_gini,static_full,cutoff_valid,0.01,32593,25729,258,25729,32,226,1.0,0.12403100775193798,1.0,0.875968992248062,0.01499302649930265,0.0030932817786370227,1.0
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,0.05,29246,25729,1287,25300,418,869,0.9968919968919969,0.32167832167832167,0.9904306220095693,0.6752136752136753,0.09252181437946204,0.04001933301111648,0.983326207781103
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.9945609945609946,0.9945609945609946,0.9945609945609946,0.0,0.12373127114548091,0.12373127114548091,1.0
oulab,12,base_rf_gini,cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.993006993006993,0.993006993006993,0.993006993006993,0.0,0.12353794103431609,0.12353794103431609,1.0
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.05,29246,25729,1287,25300,467,820,0.9968919968919969,0.35975135975135974,0.9914346895074947,0.6371406371406372,0.09252181437946204,0.044755920734654425,0.983326207781103
oulab,12,base_rf_gini,static_full,cutoff_valid,0.05,32593,25729,1287,25729,232,1055,0.9968919968919969,0.17715617715617715,0.9827586206896551,0.8197358197358198,0.0745583449558345,0.022039632672788786,1.0
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,0.1,29246,25729,2572,25300,919,1653,0.9930015552099534,0.35031104199066876,0.9804134929270947,0.6426905132192846,0.1841782649455542,0.08709521507974867,0.983326207781103
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.9801710730948678,0.9801710730948678,0.9801710730948678,0.0,0.24369260512324795,0.24369260512324795,1.0
oulab,12,base_rf_gini,cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.9809486780715396,0.9809486780715396,0.9809486780715396,0.0,0.24388593523441277,0.24388593523441277,1.0
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.1,29246,25729,2572,25300,960,1612,0.9933903576982893,0.3666407465007776,0.9822916666666667,0.6267496111975117,0.18425037859666835,0.09115514741420977,0.983326207781103
oulab,12,base_rf_gini,static_full,cutoff_valid,0.1,32593,25729,2572,25729,522,2050,0.9965007776049767,0.1994556765163297,0.9827586206896551,0.797045101088647,0.14894235239423523,0.04958917351377477,1.0
oulab,12,base_rf_gini,activity_conditioned,cutoff_valid,0.2,29246,25729,5147,25300,2283,2864,0.9669710510977269,0.41053040606178354,0.9255365746824354,0.5564406450359433,0.358909641595154,0.20425326244562592,0.983326207781103
oulab,12,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.8810957839518166,0.8810957839518166,0.8810957839518166,0.0,0.4383760270662156,0.4383760270662156,1.0
oulab,12,base_rf_gini,cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.8843986788420439,0.8843986788420439,0.8843986788420439,0.0,0.4400193330111165,0.4400193330111165,1.0
oulab,12,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.2,29246,25729,5147,25300,2300,2847,0.9671653390324461,0.41402758888673014,0.9265217391304348,0.553137750145716,0.35898175524626813,0.20599323344610923,0.983326207781103
oulab,12,base_rf_gini,static_full,cutoff_valid,0.2,32593,25729,5147,25729,1237,3910,0.9873712842432485,0.2277054594909656,0.9474535165723524,0.7596658247522828,0.29532775453277543,0.11329144514258095,1.0
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,0.01,29246,25729,258,25300,75,183,0.9961240310077519,0.2868217054263566,0.9866666666666667,0.7093023255813954,0.018533208336338067,0.007153214113098115,0.983326207781103
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.9961240310077519,0.9961240310077519,0.9961240310077519,0.0,0.024842919284678588,0.024842919284678588,1.0
oulab,12,stack_7_full,cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.0,0.024359594006766554,0.024359594006766554,1.0
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.01,29246,25729,258,25300,99,159,0.9961240310077519,0.3798449612403101,0.98989898989899,0.6162790697674418,0.018533208336338067,0.009473175447075882,0.983326207781103
oulab,12,stack_7_full,static_full,cutoff_valid,0.01,32593,25729,258,25729,27,231,0.9844961240310077,0.08914728682170543,0.8518518518518519,0.8953488372093024,0.014760576476057647,0.00222329627839536,1.0
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,0.05,29246,25729,1287,25300,400,887,0.9968919968919969,0.3076923076923077,0.99,0.6891996891996892,0.09252181437946204,0.03827936201063316,0.983326207781103
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.993006993006993,0.993006993006993,0.993006993006993,0.0,0.12353794103431609,0.12353794103431609,1.0
oulab,12,stack_7_full,cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.9906759906759907,0.9906759906759907,0.9906759906759907,0.0,0.12324794586756888,0.12324794586756888,1.0
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.05,29246,25729,1287,25300,470,817,0.9968919968919969,0.3620823620823621,0.9914893617021276,0.6348096348096348,0.09252181437946204,0.04504591590140165,0.983326207781103
oulab,12,stack_7_full,static_full,cutoff_valid,0.05,32593,25729,1287,25729,189,1098,0.9953379953379954,0.14219114219114218,0.9682539682539683,0.8531468531468531,0.074442119944212,0.017689705171580472,1.0
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,0.1,29246,25729,2572,25300,890,1682,0.9930015552099534,0.3390357698289269,0.9797752808988764,0.6539657853810265,0.1841782649455542,0.08429192846785886,0.983326207781103
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.9809486780715396,0.9809486780715396,0.9809486780715396,0.0,0.24388593523441277,0.24388593523441277,1.0
oulab,12,stack_7_full,cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.9813374805598756,0.9813374805598756,0.9813374805598756,0.0,0.24398260028999516,0.24398260028999516,1.0
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.1,29246,25729,2572,25300,952,1620,0.9926127527216174,0.36275272161741834,0.9800420168067226,0.6298600311041991,0.18410615129444005,0.09018849685838569,0.983326207781103
oulab,12,stack_7_full,static_full,cutoff_valid,0.1,32593,25729,2572,25729,420,2152,0.9965007776049767,0.15979782270606532,0.9785714285714285,0.8367029548989113,0.14894235239423523,0.03972933784436926,1.0
oulab,12,stack_7_full,activity_conditioned,cutoff_valid,0.2,29246,25729,5147,25300,2271,2876,0.9706625218573927,0.4118904216048183,0.9335094671950682,0.5587721002525743,0.36027980096632295,0.20492991783470277,0.983326207781103
oulab,12,stack_7_full,activity_to_cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.9003302894890227,0.9003302894890227,0.9003302894890227,0.0,0.44794586756887383,0.44794586756887383,1.0
oulab,12,stack_7_full,cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.9007188653584612,0.9007188653584612,0.9007188653584612,0.0,0.4481391976800387,0.4481391976800387,1.0
oulab,12,stack_7_full,cutoff_valid_to_activity,cutoff_valid,0.2,29246,25729,5147,25300,2309,2838,0.9698853701185156,0.418496211385273,0.9328713728886964,0.5513891587332427,0.3599913463618663,0.20821652972450458,0.983326207781103
oulab,12,stack_7_full,static_full,cutoff_valid,0.2,32593,25729,5147,25729,1144,4003,0.987759860112687,0.2100252574315135,0.9449300699300699,0.7777346026811734,0.29544397954439794,0.10449492508458193,1.0
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,0.01,29246,25729,258,25300,67,191,0.9961240310077519,0.2558139534883721,0.9850746268656716,0.7403100775193798,0.018533208336338067,0.006379893668438859,0.983326207781103
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.9961240310077519,0.9961240310077519,0.9961240310077519,0.0,0.024842919284678588,0.024842919284678588,1.0
oulab,12,temporal_hgb,cutoff_valid,cutoff_valid,0.01,25729,25729,258,25729,258,0,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.0,0.024359594006766554,0.024359594006766554,1.0
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.01,29246,25729,258,25300,84,174,0.9922480620155039,0.3178294573643411,0.9761904761904762,0.6744186046511628,0.018461094685223913,0.00792653455775737,0.983326207781103
oulab,12,temporal_hgb,static_full,cutoff_valid,0.01,32593,25729,258,25729,39,219,0.9806201550387597,0.13178294573643412,0.8717948717948718,0.8488372093023255,0.014702463970246398,0.0032866118898018364,1.0
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,0.05,29246,25729,1287,25300,424,863,0.9968919968919969,0.32634032634032634,0.9905660377358491,0.6705516705516705,0.09252181437946204,0.04059932334461092,0.983326207781103
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.9922299922299922,0.9922299922299922,0.9922299922299922,0.0,0.1234412759787337,0.1234412759787337,1.0
oulab,12,temporal_hgb,cutoff_valid,cutoff_valid,0.05,25729,25729,1287,25729,1287,0,0.9914529914529915,0.9914529914529915,0.9914529914529915,0.0,0.12334461092315128,0.12334461092315128,1.0
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.05,29246,25729,1287,25300,434,853,0.9968919968919969,0.3341103341103341,0.9907834101382489,0.6627816627816627,0.09252181437946204,0.04156597390043499,0.983326207781103
oulab,12,temporal_hgb,static_full,cutoff_valid,0.05,32593,25729,1287,25729,193,1094,0.9953379953379954,0.1452991452991453,0.9689119170984456,0.85003885003885,0.074442119944212,0.018076365393910103,1.0
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,0.1,29246,25729,2572,25300,943,1629,0.9926127527216174,0.359253499222395,0.9798515376458112,0.6333592534992224,0.18410615129444005,0.08931851135814403,0.983326207781103
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.9793934681181959,0.9793934681181959,0.9793934681181959,0.0,0.24349927501208313,0.24349927501208313,1.0
oulab,12,temporal_hgb,cutoff_valid,cutoff_valid,0.1,25729,25729,2572,25729,2572,0,0.9774494556765163,0.9774494556765163,0.9774494556765163,0.0,0.2430159497341711,0.2430159497341711,1.0
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.1,29246,25729,2572,25300,964,1608,0.9922239502332815,0.36702954898911355,0.979253112033195,0.6251944012441679,0.18403403764332588,0.09125181246979217,0.983326207781103
oulab,12,temporal_hgb,static_full,cutoff_valid,0.1,32593,25729,2572,25729,389,2183,0.9961119751166407,0.14735614307931572,0.974293059125964,0.8487558320373251,0.148884239888424,0.03663605606573224,1.0
oulab,12,temporal_hgb,activity_conditioned,cutoff_valid,0.2,29246,25729,5147,25300,2295,2852,0.9673596269671654,0.41325043714785314,0.9267973856209151,0.5541091898193122,0.3590538688973823,0.2056065732237796,0.983326207781103
oulab,12,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.8849815426462017,0.8849815426462017,0.8849815426462017,0.0,0.4403093281778637,0.4403093281778637,1.0
oulab,12,temporal_hgb,cutoff_valid,cutoff_valid,0.2,25729,25729,5147,25729,5147,0,0.8853701185156402,0.8853701185156402,0.8853701185156402,0.0,0.4405026582890285,0.4405026582890285,1.0
oulab,12,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,0.2,29246,25729,5147,25300,2311,2836,0.9658053234894113,0.4148047406256071,0.9238424924275206,0.5510005828638042,0.35847695968846904,0.20637989366843887,0.983326207781103
oulab,12,temporal_hgb,static_full,cutoff_valid,0.2,32593,25729,5147,25729,1190,3957,0.9873712842432485,0.21857392655916066,0.9453781512605042,0.7687973576840879,0.29532775453277543,0.10874818753020783,1.0
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,0.01,29254,25354,255,24936,185,70,0.7843137254901961,0.5137254901960784,0.7081081081081081,0.27450980392156865,0.01441753171856978,0.013139418254764293,0.983513449554311
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.01,25354,25354,255,25354,255,0,0.7019607843137254,0.7019607843137254,0.7019607843137254,0.0,0.017953861584754264,0.017953861584754264,1.0
oulab,14,base_lr_profile,cutoff_valid,cutoff_valid,0.01,25354,25354,255,25354,255,0,0.9686274509803922,0.9686274509803922,0.9686274509803922,0.0,0.02477432296890672,0.02477432296890672,1.0
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.01,29254,25354,255,24936,210,45,0.788235294117647,0.611764705882353,0.7428571428571429,0.17647058823529413,0.01448961937716263,0.0156469408224674,0.983513449554311
oulab,14,base_lr_profile,static_full,cutoff_valid,0.01,32593,25354,255,25354,46,209,1.0,0.1803921568627451,1.0,0.8196078431372549,0.014818688981868899,0.004613841524573721,1.0
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,0.05,29254,25354,1269,24936,953,316,0.7131599684791174,0.4649330181245075,0.6190975865687304,0.24901497241922774,0.06523933102652826,0.05917753259779338,0.983513449554311
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.05,25354,25354,1269,25354,1269,0,0.6272655634357762,0.6272655634357762,0.6272655634357762,0.0,0.079839518555667,0.079839518555667,1.0
oulab,14,base_lr_profile,cutoff_valid,cutoff_valid,0.05,25354,25354,1269,25354,1269,0,0.7557131599684791,0.7557131599684791,0.7557131599684791,0.0,0.09618856569709128,0.09618856569709128,1.0
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.05,29254,25354,1269,24936,1023,246,0.7052797478329393,0.512214342001576,0.635386119257087,0.1938534278959811,0.06451845444059977,0.06519558676028084,0.983513449554311
oulab,14,base_lr_profile,static_full,cutoff_valid,0.05,32593,25354,1269,25354,212,1057,0.9905437352245863,0.15760441292356187,0.9433962264150944,0.8329393223010244,0.07304741980474198,0.020060180541624874,1.0
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,0.1,29254,25354,2536,24936,1959,577,0.6845425867507886,0.45741324921135645,0.5921388463501787,0.2275236593059937,0.1251441753171857,0.11634904714142427,0.983513449554311
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.1,25354,25354,2536,25354,2536,0,0.5879337539432177,0.5879337539432177,0.5879337539432177,0.0,0.14954864593781345,0.14954864593781345,1.0
oulab,14,base_lr_profile,cutoff_valid,cutoff_valid,0.1,25354,25354,2536,25354,2536,0,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.0,0.16850551654964896,0.16850551654964896,1.0
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.1,29254,25354,2536,24936,2090,446,0.6640378548895899,0.4885646687697161,0.592822966507177,0.17586750788643532,0.12139561707035755,0.1242728184553661,0.983513449554311
oulab,14,base_lr_profile,static_full,cutoff_valid,0.1,32593,25354,2536,25354,471,2065,0.9727917981072555,0.15851735015772872,0.8535031847133758,0.8142744479495269,0.14336355183635519,0.040320962888666,1.0
oulab,14,base_lr_profile,activity_conditioned,cutoff_valid,0.2,29254,25354,5070,24936,4002,1068,0.6410256410256411,0.43057199211045366,0.5454772613693153,0.2106508875739645,0.23428489042675893,0.2189568706118355,0.983513449554311
oulab,14,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.2,25354,25354,5070,25354,5070,0,0.5497041420118344,0.5497041420118344,0.5497041420118344,0.0,0.27953861584754264,0.27953861584754264,1.0
oulab,14,base_lr_profile,cutoff_valid,cutoff_valid,0.2,25354,25354,5070,25354,5070,0,0.5885601577909271,0.5885601577909271,0.5885601577909271,0.0,0.29929789368104315,0.29929789368104315,1.0
oulab,14,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.2,29254,25354,5070,24936,4157,913,0.6366863905325444,0.45680473372781066,0.5571325475102237,0.18007889546351086,0.23269896193771628,0.23229689067201606,0.983513449554311
oulab,14,base_lr_profile,static_full,cutoff_valid,0.2,32593,25354,5070,25354,1850,3220,0.877120315581854,0.24220907297830374,0.6637837837837838,0.6351084812623274,0.25842631334263133,0.12316950852557673,1.0
oulab,14,base_rf_gini,activity_conditioned,cutoff_valid,0.01,29254,25354,255,24936,84,171,1.0,0.32941176470588235,1.0,0.6705882352941176,0.01838235294117647,0.008425275827482447,0.983513449554311
oulab,14,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.01,25354,25354,255,25354,255,0,0.996078431372549,0.996078431372549,0.996078431372549,0.0,0.025476429287863592,0.025476429287863592,1.0
oulab,14,base_rf_gini,cutoff_valid,cutoff_valid,0.01,25354,25354,255,25354,255,0,1.0,1.0,1.0,0.0,0.025576730190571714,0.025576730190571714,1.0
oulab,14,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.01,29254,25354,255,24936,101,154,0.996078431372549,0.39215686274509803,0.9900990099009901,0.6039215686274509,0.018310265282583622,0.010030090270812437,0.983513449554311
oulab,14,base_rf_gini,static_full,cutoff_valid,0.01,32593,25354,255,25354,52,203,1.0,0.20392156862745098,1.0,0.796078431372549,0.014818688981868899,0.005215646940822468,1.0
oulab,14,base_rf_gini,activity_conditioned,cutoff_valid,0.05,29254,25354,1269,24936,421,848,0.9984239558707644,0.3301812450748621,0.995249406175772,0.6682427107959023,0.09133506343713955,0.04202607823470411,0.983513449554311
oulab,14,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.05,25354,25354,1269,25354,1269,0,0.996059889676911,0.996059889676911,0.996059889676911,0.0,0.1267803410230692,0.1267803410230692,1.0
oulab,14,base_rf_gini,cutoff_valid,cutoff_valid,0.05,25354,25354,1269,25354,1269,0,0.9952718676122931,0.9952718676122931,0.9952718676122931,0.0,0.12668004012036108,0.12668004012036108,1.0
