comparison_type,dataset,week_from,week_to,model,budget,protocol,reference_protocol,jaccard,intersection,union
protocol,oulab,8,8,temporal_hgb,0.1,activity_to_cutoff_valid,cutoff_valid,0.7493403693931399,2272,3032
protocol,oulab,8,8,temporal_hgb,0.1,cutoff_valid_to_activity,cutoff_valid,0.3610469591993841,1407,3897
protocol,oulab,8,8,temporal_hgb,0.1,static_full,cutoff_valid,0.09586776859504133,464,4840
evaluation_population,oulab,8,8,temporal_hgb,0.1,activity_conditioned,activity_to_cutoff_valid,0.29809104258443464,1218,4086
evaluation_population,oulab,8,8,temporal_hgb,0.1,cutoff_valid,cutoff_valid_to_activity,0.3610469591993841,1407,3897
protocol,oulab,8,8,temporal_hgb,0.2,activity_conditioned,cutoff_valid,0.3782975958414555,2911,7695
protocol,oulab,8,8,temporal_hgb,0.2,activity_to_cutoff_valid,cutoff_valid,0.8751768033946252,4950,5656
protocol,oulab,8,8,temporal_hgb,0.2,cutoff_valid_to_activity,cutoff_valid,0.44024986420423684,3242,7364
protocol,oulab,8,8,temporal_hgb,0.2,static_full,cutoff_valid,0.1750498559716375,1580,9026
evaluation_population,oulab,8,8,temporal_hgb,0.2,activity_conditioned,activity_to_cutoff_valid,0.38027069234773553,2922,7684
evaluation_population,oulab,8,8,temporal_hgb,0.2,cutoff_valid,cutoff_valid_to_activity,0.44024986420423684,3242,7364
protocol,oulab,10,10,base_dffnn,0.01,activity_conditioned,cutoff_valid,0.15812917594654788,71,449
protocol,oulab,10,10,base_dffnn,0.01,activity_to_cutoff_valid,cutoff_valid,0.3402061855670103,132,388
protocol,oulab,10,10,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid,0.2293144208037825,97,423
protocol,oulab,10,10,base_dffnn,0.01,static_full,cutoff_valid,0.059063136456211814,29,491
evaluation_population,oulab,10,10,base_dffnn,0.01,activity_conditioned,activity_to_cutoff_valid,0.25,104,416
evaluation_population,oulab,10,10,base_dffnn,0.01,cutoff_valid,cutoff_valid_to_activity,0.2293144208037825,97,423
protocol,oulab,10,10,base_dffnn,0.05,activity_conditioned,cutoff_valid,0.20444033302497688,442,2162
protocol,oulab,10,10,base_dffnn,0.05,activity_to_cutoff_valid,cutoff_valid,0.6346516007532956,1011,1593
protocol,oulab,10,10,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid,0.26040658276863504,538,2066
protocol,oulab,10,10,base_dffnn,0.05,static_full,cutoff_valid,0.07781456953642384,188,2416
evaluation_population,oulab,10,10,base_dffnn,0.05,activity_conditioned,activity_to_cutoff_valid,0.2335386072951208,493,2111
evaluation_population,oulab,10,10,base_dffnn,0.05,cutoff_valid,cutoff_valid_to_activity,0.26040658276863504,538,2066
protocol,oulab,10,10,base_dffnn,0.1,activity_conditioned,cutoff_valid,0.24386174016686532,1023,4195
protocol,oulab,10,10,base_dffnn,0.1,activity_to_cutoff_valid,cutoff_valid,0.8576005695977216,2409,2809
protocol,oulab,10,10,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid,0.28206388206388205,1148,4070
protocol,oulab,10,10,base_dffnn,0.1,static_full,cutoff_valid,0.1048062672030489,495,4723
evaluation_population,oulab,10,10,base_dffnn,0.1,activity_conditioned,activity_to_cutoff_valid,0.2531219980787704,1054,4164
evaluation_population,oulab,10,10,base_dffnn,0.1,cutoff_valid,cutoff_valid_to_activity,0.28206388206388205,1148,4070
protocol,oulab,10,10,base_dffnn,0.2,activity_conditioned,cutoff_valid,0.3125314544539507,2484,7948
protocol,oulab,10,10,base_dffnn,0.2,activity_to_cutoff_valid,cutoff_valid,0.9215325105912691,5003,5429
protocol,oulab,10,10,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid,0.32739534291894645,2573,7859
protocol,oulab,10,10,base_dffnn,0.2,static_full,cutoff_valid,0.15079977937120795,1367,9065
evaluation_population,oulab,10,10,base_dffnn,0.2,activity_conditioned,activity_to_cutoff_valid,0.31451612903225806,2496,7936
evaluation_population,oulab,10,10,base_dffnn,0.2,cutoff_valid,cutoff_valid_to_activity,0.32739534291894645,2573,7859
protocol,oulab,10,10,base_knn,0.01,activity_conditioned,cutoff_valid,0.1040339702760085,49,471
protocol,oulab,10,10,base_knn,0.01,activity_to_cutoff_valid,cutoff_valid,0.35064935064935066,135,385
protocol,oulab,10,10,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid,0.22641509433962265,96,424
protocol,oulab,10,10,base_knn,0.01,static_full,cutoff_valid,0.1111111111111111,52,468
evaluation_population,oulab,10,10,base_knn,0.01,activity_conditioned,activity_to_cutoff_valid,0.2621359223300971,108,412
evaluation_population,oulab,10,10,base_knn,0.01,cutoff_valid,cutoff_valid_to_activity,0.22641509433962265,96,424
protocol,oulab,10,10,base_knn,0.05,activity_conditioned,cutoff_valid,0.19012797074954296,416,2188
protocol,oulab,10,10,base_knn,0.05,activity_to_cutoff_valid,cutoff_valid,0.6254681647940075,1002,1602
protocol,oulab,10,10,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid,0.25675675675675674,532,2072
protocol,oulab,10,10,base_knn,0.05,static_full,cutoff_valid,0.13960612691466084,319,2285
evaluation_population,oulab,10,10,base_knn,0.05,activity_conditioned,activity_to_cutoff_valid,0.2884710539336962,583,2021
evaluation_population,oulab,10,10,base_knn,0.05,cutoff_valid,cutoff_valid_to_activity,0.25675675675675674,532,2072
protocol,oulab,10,10,base_knn,0.1,activity_conditioned,cutoff_valid,0.2652764306498545,1094,4124
protocol,oulab,10,10,base_knn,0.1,activity_to_cutoff_valid,cutoff_valid,0.8516678495386799,2400,2818
protocol,oulab,10,10,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid,0.2899876390605686,1173,4045
protocol,oulab,10,10,base_knn,0.1,static_full,cutoff_valid,0.18644838562983174,820,4398
evaluation_population,oulab,10,10,base_knn,0.1,activity_conditioned,activity_to_cutoff_valid,0.27860818426856165,1137,4081
evaluation_population,oulab,10,10,base_knn,0.1,cutoff_valid,cutoff_valid_to_activity,0.2899876390605686,1173,4045
protocol,oulab,10,10,base_knn,0.2,activity_conditioned,cutoff_valid,0.34398350940479255,2670,7762
protocol,oulab,10,10,base_knn,0.2,activity_to_cutoff_valid,cutoff_valid,0.9222406486088078,5005,5427
protocol,oulab,10,10,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid,0.35762623633524204,2748,7684
protocol,oulab,10,10,base_knn,0.2,static_full,cutoff_valid,0.17464249521450287,1551,8881
evaluation_population,oulab,10,10,base_knn,0.2,activity_conditioned,activity_to_cutoff_valid,0.3474554378713511,2690,7742
evaluation_population,oulab,10,10,base_knn,0.2,cutoff_valid,cutoff_valid_to_activity,0.35762623633524204,2748,7684
protocol,oulab,10,10,base_lr_clickstream,0.01,activity_conditioned,cutoff_valid,0.04208416833667335,21,499
protocol,oulab,10,10,base_lr_clickstream,0.01,activity_to_cutoff_valid,cutoff_valid,0.5709969788519638,189,331
protocol,oulab,10,10,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid,0.06995884773662552,34,486
protocol,oulab,10,10,base_lr_clickstream,0.01,static_full,cutoff_valid,0.09243697478991597,44,476
evaluation_population,oulab,10,10,base_lr_clickstream,0.01,activity_conditioned,activity_to_cutoff_valid,0.12311015118790497,57,463
evaluation_population,oulab,10,10,base_lr_clickstream,0.01,cutoff_valid,cutoff_valid_to_activity,0.06995884773662552,34,486
protocol,oulab,10,10,base_lr_clickstream,0.05,activity_conditioned,cutoff_valid,0.18579234972677597,408,2196
protocol,oulab,10,10,base_lr_clickstream,0.05,activity_to_cutoff_valid,cutoff_valid,0.8720345075485263,1213,1391
protocol,oulab,10,10,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid,0.20667284522706209,446,2158
protocol,oulab,10,10,base_lr_clickstream,0.05,static_full,cutoff_valid,0.085,204,2400
evaluation_population,oulab,10,10,base_lr_clickstream,0.05,activity_conditioned,activity_to_cutoff_valid,0.18741450068399454,411,2193
evaluation_population,oulab,10,10,base_lr_clickstream,0.05,cutoff_valid,cutoff_valid_to_activity,0.20667284522706209,446,2158
protocol,oulab,10,10,base_lr_clickstream,0.1,activity_conditioned,cutoff_valid,0.243269001667858,1021,4197
protocol,oulab,10,10,base_lr_clickstream,0.1,activity_to_cutoff_valid,cutoff_valid,0.9176773245130466,2497,2721
protocol,oulab,10,10,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid,0.2534230122507807,1055,4163
protocol,oulab,10,10,base_lr_clickstream,0.1,static_full,cutoff_valid,0.09140347207697135,437,4781
evaluation_population,oulab,10,10,base_lr_clickstream,0.1,activity_conditioned,activity_to_cutoff_valid,0.24356530028598666,1022,4196
evaluation_population,oulab,10,10,base_lr_clickstream,0.1,cutoff_valid,cutoff_valid_to_activity,0.2534230122507807,1055,4163
protocol,oulab,10,10,base_lr_clickstream,0.2,activity_conditioned,cutoff_valid,0.3398407397893655,2646,7786
protocol,oulab,10,10,base_lr_clickstream,0.2,activity_to_cutoff_valid,cutoff_valid,0.9484497571908853,5078,5354
protocol,oulab,10,10,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid,0.3476295052318822,2691,7741
protocol,oulab,10,10,base_lr_clickstream,0.2,static_full,cutoff_valid,0.14524097046876716,1323,9109
evaluation_population,oulab,10,10,base_lr_clickstream,0.2,activity_conditioned,activity_to_cutoff_valid,0.34001284521515734,2647,7785
evaluation_population,oulab,10,10,base_lr_clickstream,0.2,cutoff_valid,cutoff_valid_to_activity,0.3476295052318822,2691,7741
protocol,oulab,10,10,base_lr_profile,0.01,activity_conditioned,cutoff_valid,0.06776180698151951,33,487
protocol,oulab,10,10,base_lr_profile,0.01,activity_to_cutoff_valid,cutoff_valid,0.09014675052410902,43,477
protocol,oulab,10,10,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid,0.08333333333333333,40,480
protocol,oulab,10,10,base_lr_profile,0.01,static_full,cutoff_valid,0.09936575052854123,47,473
evaluation_population,oulab,10,10,base_lr_profile,0.01,activity_conditioned,activity_to_cutoff_valid,0.6099071207430341,197,323
evaluation_population,oulab,10,10,base_lr_profile,0.01,cutoff_valid,cutoff_valid_to_activity,0.08333333333333333,40,480
protocol,oulab,10,10,base_lr_profile,0.05,activity_conditioned,cutoff_valid,0.33401639344262296,652,1952
protocol,oulab,10,10,base_lr_profile,0.05,activity_to_cutoff_valid,cutoff_valid,0.43867403314917125,794,1810
protocol,oulab,10,10,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid,0.458006718924972,818,1786
protocol,oulab,10,10,base_lr_profile,0.05,static_full,cutoff_valid,0.09595959595959595,228,2376
evaluation_population,oulab,10,10,base_lr_profile,0.05,activity_conditioned,activity_to_cutoff_valid,0.6346516007532956,1011,1593
evaluation_population,oulab,10,10,base_lr_profile,0.05,cutoff_valid,cutoff_valid_to_activity,0.458006718924972,818,1786
protocol,oulab,10,10,base_lr_profile,0.1,activity_conditioned,cutoff_valid,0.45835662381218556,1640,3578
protocol,oulab,10,10,base_lr_profile,0.1,activity_to_cutoff_valid,cutoff_valid,0.5927960927960928,1942,3276
protocol,oulab,10,10,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid,0.6174829510229386,1992,3226
protocol,oulab,10,10,base_lr_profile,0.1,static_full,cutoff_valid,0.10387137719483816,491,4727
evaluation_population,oulab,10,10,base_lr_profile,0.1,activity_conditioned,activity_to_cutoff_valid,0.6633726490277335,2081,3137
evaluation_population,oulab,10,10,base_lr_profile,0.1,cutoff_valid,cutoff_valid_to_activity,0.6174829510229386,1992,3226
protocol,oulab,10,10,base_lr_profile,0.2,activity_conditioned,cutoff_valid,0.564956495649565,3766,6666
protocol,oulab,10,10,base_lr_profile,0.2,activity_to_cutoff_valid,cutoff_valid,0.724297520661157,4382,6050
protocol,oulab,10,10,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid,0.6932316182437916,4271,6161
protocol,oulab,10,10,base_lr_profile,0.2,static_full,cutoff_valid,0.23382613837965702,1977,8455
evaluation_population,oulab,10,10,base_lr_profile,0.2,activity_conditioned,activity_to_cutoff_valid,0.6913099870298314,4264,6168
evaluation_population,oulab,10,10,base_lr_profile,0.2,cutoff_valid,cutoff_valid_to_activity,0.6932316182437916,4271,6161
protocol,oulab,10,10,base_lr_weekly,0.01,activity_conditioned,cutoff_valid,0.14285714285714285,65,455
protocol,oulab,10,10,base_lr_weekly,0.01,activity_to_cutoff_valid,cutoff_valid,0.25301204819277107,105,415
protocol,oulab,10,10,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid,0.16591928251121077,74,446
protocol,oulab,10,10,base_lr_weekly,0.01,static_full,cutoff_valid,0.09936575052854123,47,473
evaluation_population,oulab,10,10,base_lr_weekly,0.01,activity_conditioned,activity_to_cutoff_valid,0.3941018766756032,147,373
evaluation_population,oulab,10,10,base_lr_weekly,0.01,cutoff_valid,cutoff_valid_to_activity,0.16591928251121077,74,446
protocol,oulab,10,10,base_lr_weekly,0.05,activity_conditioned,cutoff_valid,0.23646723646723647,498,2106
protocol,oulab,10,10,base_lr_weekly,0.05,activity_to_cutoff_valid,cutoff_valid,0.721083939193655,1091,1513
protocol,oulab,10,10,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid,0.2821270310192024,573,2031
protocol,oulab,10,10,base_lr_weekly,0.05,static_full,cutoff_valid,0.0895397489539749,214,2390
evaluation_population,oulab,10,10,base_lr_weekly,0.05,activity_conditioned,activity_to_cutoff_valid,0.293591654247392,591,2013
evaluation_population,oulab,10,10,base_lr_weekly,0.05,cutoff_valid,cutoff_valid_to_activity,0.2821270310192024,573,2031
protocol,oulab,10,10,base_lr_weekly,0.1,activity_conditioned,cutoff_valid,0.26405038759689925,1090,4128
protocol,oulab,10,10,base_lr_weekly,0.1,activity_to_cutoff_valid,cutoff_valid,0.9064669345999269,2481,2737
protocol,oulab,10,10,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid,0.29897933781428926,1201,4017
protocol,oulab,10,10,base_lr_weekly,0.1,static_full,cutoff_valid,0.09414971692178654,449,4769
evaluation_population,oulab,10,10,base_lr_weekly,0.1,activity_conditioned,activity_to_cutoff_valid,0.2698953516670723,1109,4109
evaluation_population,oulab,10,10,base_lr_weekly,0.1,cutoff_valid,cutoff_valid_to_activity,0.29897933781428926,1201,4017
protocol,oulab,10,10,base_lr_weekly,0.2,activity_conditioned,cutoff_valid,0.33129147524247066,2596,7836
protocol,oulab,10,10,base_lr_weekly,0.2,activity_to_cutoff_valid,cutoff_valid,0.9448173005219985,5068,5364
protocol,oulab,10,10,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid,0.35094535094535095,2710,7722
protocol,oulab,10,10,base_lr_weekly,0.2,static_full,cutoff_valid,0.15449313855688357,1396,9036
evaluation_population,oulab,10,10,base_lr_weekly,0.2,activity_conditioned,activity_to_cutoff_valid,0.3340153452685422,2612,7820
evaluation_population,oulab,10,10,base_lr_weekly,0.2,cutoff_valid,cutoff_valid_to_activity,0.35094535094535095,2710,7722
protocol,oulab,10,10,base_rf_entropy,0.01,activity_conditioned,cutoff_valid,0.12311015118790497,57,463
protocol,oulab,10,10,base_rf_entropy,0.01,activity_to_cutoff_valid,cutoff_valid,0.37566137566137564,142,378
protocol,oulab,10,10,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid,0.2235294117647059,95,425
protocol,oulab,10,10,base_rf_entropy,0.01,static_full,cutoff_valid,0.04,20,500
evaluation_population,oulab,10,10,base_rf_entropy,0.01,activity_conditioned,activity_to_cutoff_valid,0.1926605504587156,84,436
evaluation_population,oulab,10,10,base_rf_entropy,0.01,cutoff_valid,cutoff_valid_to_activity,0.2235294117647059,95,425
protocol,oulab,10,10,base_rf_entropy,0.05,activity_conditioned,cutoff_valid,0.17350157728706625,385,2219
protocol,oulab,10,10,base_rf_entropy,0.05,activity_to_cutoff_valid,cutoff_valid,0.7678207739307535,1131,1473
protocol,oulab,10,10,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid,0.2105997210599721,453,2151
protocol,oulab,10,10,base_rf_entropy,0.05,static_full,cutoff_valid,0.08409658617818484,202,2402
evaluation_population,oulab,10,10,base_rf_entropy,0.05,activity_conditioned,activity_to_cutoff_valid,0.19121683440073192,418,2186
evaluation_population,oulab,10,10,base_rf_entropy,0.05,cutoff_valid,cutoff_valid_to_activity,0.2105997210599721,453,2151
protocol,oulab,10,10,base_rf_entropy,0.1,activity_conditioned,cutoff_valid,0.2073114298935678,896,4322
protocol,oulab,10,10,base_rf_entropy,0.1,activity_to_cutoff_valid,cutoff_valid,0.944113263785395,2534,2684
protocol,oulab,10,10,base_rf_entropy,0.1,cutoff_valid_to_activity,cutoff_valid,0.2295004712535344,974,4244
protocol,oulab,10,10,base_rf_entropy,0.1,static_full,cutoff_valid,0.10809088978551709,509,4709
evaluation_population,oulab,10,10,base_rf_entropy,0.1,activity_conditioned,activity_to_cutoff_valid,0.21067285382830628,908,4310
evaluation_population,oulab,10,10,base_rf_entropy,0.1,cutoff_valid,cutoff_valid_to_activity,0.2295004712535344,974,4244
protocol,oulab,10,10,base_rf_entropy,0.2,activity_conditioned,cutoff_valid,0.2986430972239512,2399,8033
protocol,oulab,10,10,base_rf_entropy,0.2,activity_to_cutoff_valid,cutoff_valid,0.9601653513716648,5110,5322
protocol,oulab,10,10,base_rf_entropy,0.2,cutoff_valid_to_activity,cutoff_valid,0.3020469296055916,2420,8012
protocol,oulab,10,10,base_rf_entropy,0.2,static_full,cutoff_valid,0.14173142169202146,1295,9137
evaluation_population,oulab,10,10,base_rf_entropy,0.2,activity_conditioned,activity_to_cutoff_valid,0.2986430972239512,2399,8033
evaluation_population,oulab,10,10,base_rf_entropy,0.2,cutoff_valid,cutoff_valid_to_activity,0.3020469296055916,2420,8012
protocol,oulab,10,10,base_rf_gini,0.01,activity_conditioned,cutoff_valid,0.1279826464208243,59,461
protocol,oulab,10,10,base_rf_gini,0.01,activity_to_cutoff_valid,cutoff_valid,0.41689373297002724,153,367
protocol,oulab,10,10,base_rf_gini,0.01,cutoff_valid_to_activity,cutoff_valid,0.21212121212121213,91,429
protocol,oulab,10,10,base_rf_gini,0.01,static_full,cutoff_valid,0.059063136456211814,29,491
evaluation_population,oulab,10,10,base_rf_gini,0.01,activity_conditioned,activity_to_cutoff_valid,0.1845102505694761,81,439
evaluation_population,oulab,10,10,base_rf_gini,0.01,cutoff_valid,cutoff_valid_to_activity,0.21212121212121213,91,429
protocol,oulab,10,10,base_rf_gini,0.05,activity_conditioned,cutoff_valid,0.1793478260869565,396,2208
protocol,oulab,10,10,base_rf_gini,0.05,activity_to_cutoff_valid,cutoff_valid,0.7762619372442019,1138,1466
protocol,oulab,10,10,base_rf_gini,0.05,cutoff_valid_to_activity,cutoff_valid,0.21853065044454842,467,2137
protocol,oulab,10,10,base_rf_gini,0.05,static_full,cutoff_valid,0.09642105263157895,229,2375
evaluation_population,oulab,10,10,base_rf_gini,0.05,activity_conditioned,activity_to_cutoff_valid,0.19614147909967847,427,2177
evaluation_population,oulab,10,10,base_rf_gini,0.05,cutoff_valid,cutoff_valid_to_activity,0.21853065044454842,467,2137
protocol,oulab,10,10,base_rf_gini,0.1,activity_conditioned,cutoff_valid,0.21405304792926944,920,4298
protocol,oulab,10,10,base_rf_gini,0.1,activity_to_cutoff_valid,cutoff_valid,0.9412202380952381,2530,2688
protocol,oulab,10,10,base_rf_gini,0.1,cutoff_valid_to_activity,cutoff_valid,0.2309506959188488,979,4239
protocol,oulab,10,10,base_rf_gini,0.1,static_full,cutoff_valid,0.11495726495726495,538,4680
evaluation_population,oulab,10,10,base_rf_gini,0.1,activity_conditioned,activity_to_cutoff_valid,0.21631701631701633,928,4290
evaluation_population,oulab,10,10,base_rf_gini,0.1,cutoff_valid,cutoff_valid_to_activity,0.2309506959188488,979,4239
protocol,oulab,10,10,base_rf_gini,0.2,activity_conditioned,cutoff_valid,0.30058596185014336,2411,8021
protocol,oulab,10,10,base_rf_gini,0.2,activity_to_cutoff_valid,cutoff_valid,0.9590610328638498,5107,5325
protocol,oulab,10,10,base_rf_gini,0.2,cutoff_valid_to_activity,cutoff_valid,0.30416302037754717,2433,7999
protocol,oulab,10,10,base_rf_gini,0.2,static_full,cutoff_valid,0.14586994727592267,1328,9104
evaluation_population,oulab,10,10,base_rf_gini,0.2,activity_conditioned,activity_to_cutoff_valid,0.30058596185014336,2411,8021
